hypothesis,coin,feature,date,period,rolling_ic
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-10 07:00:00,test,-0.03381533564564531
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-11 07:00:00,test,-0.02477129840112907
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-12 07:00:00,test,-0.023671421264430784
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-13 07:00:00,test,-0.014861871578678935
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-14 07:00:00,test,-0.03206558138136221
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-15 07:00:00,test,-0.04258534963959059
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-16 07:00:00,test,-0.03711887261158082
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-17 07:00:00,test,-0.04533945475392077
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-18 07:00:00,test,-0.034569019789604576
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-19 07:00:00,test,-0.027335182135556576
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-20 07:00:00,test,-0.04980915160218721
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-21 07:00:00,test,-0.064586669503575
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-22 07:00:00,test,-0.0622351406061776
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-23 07:00:00,test,-0.06914343011508617
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-24 07:00:00,test,-0.05189766664278329
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-25 07:00:00,test,-0.0579822754069
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-26 07:00:00,test,-0.056962377985435846
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-27 07:00:00,test,-0.07966753269788757
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-28 07:00:00,test,-0.04805121231581698
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-29 07:00:00,test,-0.05921743796712699
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-30 07:00:00,test,-0.051502846228391116
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-10-31 07:00:00,test,-0.03883670743705917
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-01 07:00:00,test,-0.019242400892150572
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-02 07:00:00,test,-0.014481960798866359
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-03 07:00:00,test,-0.03284870777033458
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-04 07:00:00,test,-0.0028684133180034883
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-05 07:00:00,test,-0.007724323783126479
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-06 07:00:00,test,0.004701512589399293
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-07 07:00:00,test,-0.00516004165807787
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-08 07:00:00,test,-0.021035873866534906
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-09 07:00:00,test,-0.034568197269249167
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-10 07:00:00,test,-0.04282509246829967
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-11 07:00:00,test,-0.01999080614529332
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-12 07:00:00,test,-0.04148069718752482
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-13 07:00:00,test,-0.024495322698652955
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-14 07:00:00,test,-0.02308713608360823
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-15 07:00:00,test,-0.034978761692629375
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-16 07:00:00,test,-0.012444604137699994
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-17 07:00:00,test,-0.022522932745332847
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-18 07:00:00,test,-0.012975911855044112
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-19 07:00:00,test,-0.004781375257138849
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-20 07:00:00,test,0.022115065694875802
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-21 07:00:00,test,0.03367015914624808
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-22 07:00:00,test,0.04342571823416077
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-23 07:00:00,test,0.029892736875162834
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-24 07:00:00,test,0.03520479486878308
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-25 07:00:00,test,0.02589295700600554
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-26 07:00:00,test,0.024162431700940387
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-27 07:00:00,test,0.01612997765213492
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-28 07:00:00,test,0.022336503215291188
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-29 07:00:00,test,0.02751516726772857
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-11-30 07:00:00,test,0.027096814087497582
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-01 07:00:00,test,0.025127153554094277
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-02 07:00:00,test,0.0035550650406870163
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-03 07:00:00,test,0.02193234771984003
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-04 07:00:00,test,0.009962442579929797
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-05 07:00:00,test,-0.00542651700612203
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-06 07:00:00,test,-0.016473902924367425
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-07 07:00:00,test,-0.029092965328888002
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-08 07:00:00,test,-0.005048173120884535
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-09 07:00:00,test,-0.007354316642075197
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-10 07:00:00,test,0.0022702006245377262
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-11 07:00:00,test,-0.0032604406517835285
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-12 07:00:00,test,0.022680491275652224
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-13 07:00:00,test,0.025996977350504817
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-14 07:00:00,test,0.05204242655743518
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-15 07:00:00,test,0.06836178157798259
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-16 07:00:00,test,0.06684563173456283
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-17 07:00:00,test,0.07834138400350676
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-18 07:00:00,test,0.06843760443779252
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-19 07:00:00,test,0.046517751665680444
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-20 07:00:00,test,0.03994491677294481
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-21 07:00:00,test,0.029295404953133465
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-22 07:00:00,test,0.02303428753315883
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-23 07:00:00,test,0.019161271629697156
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-24 07:00:00,test,-0.007189643228959061
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-25 07:00:00,test,0.009218084563319252
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-26 07:00:00,test,0.014310954376460343
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-27 07:00:00,test,0.01153411301028388
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-28 07:00:00,test,0.029624956389180748
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-29 07:00:00,test,0.03497986076274984
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-30 07:00:00,test,0.03507179495871012
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2024-12-31 07:00:00,test,0.0413907252664561
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-01 07:00:00,test,0.06978341844195571
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-02 07:00:00,test,0.06999211524573352
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-03 07:00:00,test,0.06081538983535402
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-04 07:00:00,test,0.09080619959421098
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-05 07:00:00,test,0.09758622219189866
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-06 07:00:00,test,0.1275191074215531
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-07 07:00:00,test,0.13511291426660188
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-08 07:00:00,test,0.13574149711169795
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-09 07:00:00,test,0.13100367493846615
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-10 07:00:00,test,0.13347662637700625
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-11 07:00:00,test,0.11722746876880503
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-12 07:00:00,test,0.1136653220033147
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-13 07:00:00,test,0.10009144414303349
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-14 07:00:00,test,0.0924805747745687
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-15 07:00:00,test,0.07869608652613097
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-16 07:00:00,test,0.09494644779918046
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-17 07:00:00,test,0.10368125300753944
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-18 07:00:00,test,0.10529598552811927
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-19 07:00:00,test,0.0980790960420308
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-20 07:00:00,test,0.09969047539587354
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-23 09:00:00,holdout,0.135284654066146
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-24 09:00:00,holdout,0.10079834416492306
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-25 09:00:00,holdout,0.2155348672377705
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-26 09:00:00,holdout,0.16766222011070595
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-27 09:00:00,holdout,0.23499260972978722
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-28 09:00:00,holdout,0.257822268801957
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-29 09:00:00,holdout,0.25024728110571093
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-30 09:00:00,holdout,0.2688564957225703
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-01-31 09:00:00,holdout,0.23475613506669232
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-01 09:00:00,holdout,0.21371558658949877
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-02 09:00:00,holdout,0.18161116529798288
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-03 09:00:00,holdout,0.1407643817505107
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-04 09:00:00,holdout,0.1184790406835957
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-05 09:00:00,holdout,0.10910015020408957
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-06 09:00:00,holdout,0.1003484654897621
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-07 09:00:00,holdout,0.10302325736404133
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-08 09:00:00,holdout,0.07341003366540269
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-09 09:00:00,holdout,0.06903045069862132
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-10 09:00:00,holdout,0.07427848207205472
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-11 09:00:00,holdout,0.06668603200631745
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-12 09:00:00,holdout,0.07067967569563645
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-13 09:00:00,holdout,0.05802631299308739
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-14 09:00:00,holdout,0.0589628180919488
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-15 09:00:00,holdout,0.04809542131785003
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-16 09:00:00,holdout,0.046229999518496205
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-17 09:00:00,holdout,0.04862079494463365
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-18 09:00:00,holdout,0.04912127132091926
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-19 09:00:00,holdout,0.06496091095247611
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-20 09:00:00,holdout,0.04283024004411699
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-21 09:00:00,holdout,0.06540699314848696
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-22 09:00:00,holdout,0.060702659729751335
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-23 09:00:00,holdout,0.06380462196441598
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-24 09:00:00,holdout,0.043396282026623406
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-25 09:00:00,holdout,0.04038968346951814
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-26 09:00:00,holdout,0.011326545991289372
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-27 09:00:00,holdout,0.01717577312564421
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-02-28 09:00:00,holdout,-0.0011339450581008038
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-01 09:00:00,holdout,0.0021382958072739297
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-02 09:00:00,holdout,0.00020434612407017167
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-03 09:00:00,holdout,0.0006028429029282876
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-04 09:00:00,holdout,0.02244720431317529
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-05 09:00:00,holdout,0.022117972067368725
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-06 09:00:00,holdout,0.01998673321135529
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-07 09:00:00,holdout,0.00300994015163416
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-08 09:00:00,holdout,0.01061495513631709
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-09 09:00:00,holdout,0.005393705411128521
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-10 09:00:00,holdout,0.021949293296522107
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-11 09:00:00,holdout,0.0327410983440321
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-12 09:00:00,holdout,0.038308254661168606
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-13 09:00:00,holdout,0.042851753862627295
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-14 09:00:00,holdout,0.0470496517610871
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-15 09:00:00,holdout,0.04597547109559451
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-16 09:00:00,holdout,0.05502743059288225
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-17 09:00:00,holdout,0.06972924169639838
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-18 09:00:00,holdout,0.09394568691093975
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-19 09:00:00,holdout,0.10434915568248772
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-20 09:00:00,holdout,0.10163719400508965
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-21 09:00:00,holdout,0.0949207183249849
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-22 09:00:00,holdout,0.09063602957202119
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-23 09:00:00,holdout,0.08610574211877024
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-24 09:00:00,holdout,0.06640800166138393
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-25 09:00:00,holdout,0.07909177678621183
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-26 09:00:00,holdout,0.06492679646649709
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-27 09:00:00,holdout,0.07395265252202612
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-28 09:00:00,holdout,0.06291795242391769
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-29 09:00:00,holdout,0.05962238366864084
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-30 09:00:00,holdout,0.0657199872590579
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-03-31 09:00:00,holdout,0.06504548881709589
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-04-01 09:00:00,holdout,0.06131753584296923
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-04-02 09:00:00,holdout,0.03994876749995652
H2_engagement_quality,BTC,musk_weighted_engagement_4h_log,2025-04-03 09:00:00,holdout,0.01616383640195486
